symbol	entrez	ensembl	uniprot
Fus	233908	ENSMUSG00000030795	
Igkv19-93		ENSMUSG00000098814	
Gm8247		ENSMUSG00000091122	
2610008E11Rik	72128	ENSMUSG00000060301	
Acsm2	233799	ENSMUSG00000030945	Q8K0L3
Igkv4-92		ENSMUSG00000076531	
Baiap2l2	207495	ENSMUSG00000018126	Q80Y61
Cdca8	52276	ENSMUSG00000028873	
Atp6v0c	11984	ENSMUSG00000024121	P63082
Arhgef2	16800	ENSMUSG00000028059	
Ceacam12	67315	ENSMUSG00000030366	
Gje1	76743	ENSMUSG00000019867	Q9CX92
Akr7a5	110198	ENSMUSG00000028743	Q8CG76
Ttn	22138	ENSMUSG00000051747	
Tlr3	142980	ENSMUSG00000031639	Q99MB1
Atp6v0c	11984	ENSMUSG00000024121	
Olfr472	258770	ENSMUSG00000073893	Q8VG43
Elane	50701	ENSMUSG00000020125	Q3UP87
Cog1	16834	ENSMUSG00000018661	Q9Z160
Tlr3	142980	ENSMUSG00000031639	
Cog1	16834	ENSMUSG00000018661	
Nmbr	18101	ENSMUSG00000019865	
Lbh	77889	ENSMUSG00000024063	Q9CX60
Lbh	77889	ENSMUSG00000024063	
Srrt	83701	ENSMUSG00000037364	Q99MR6
Dpep1	13479	ENSMUSG00000019278	P31428
Dpep1	13479	ENSMUSG00000019278	
Acsm2	233799	ENSMUSG00000030945	
Rpl10-ps3		ENSMUSG00000058443	Q6ZWV3
Nmbr	18101	ENSMUSG00000019865	O54799
Csnk1a1	93687	ENSMUSG00000024576	Q8BK63
Slc25a13	50799	ENSMUSG00000015112	Q9QXX4
Prpf3	70767	ENSMUSG00000015748	Q922U1
Srrt	83701	ENSMUSG00000037364	
Prpf3	70767	ENSMUSG00000015748	
Ciao2b	68523	ENSMUSG00000031879	Q9D187
Cactin	70312	ENSMUSG00000034889	Q9CS00
Scnn1g	20278	ENSMUSG00000000216	Q9WU39
Cactin	70312	ENSMUSG00000034889	
Ciao2b	68523	ENSMUSG00000031879	
C1qtnf3	81799	ENSMUSG00000058914	Q9ES30
C1qtnf3	81799	ENSMUSG00000058914	
Aldh3a2	11671	ENSMUSG00000010025	
Plet1	76509	ENSMUSG00000032068	Q8VEN2
Hexdc	238023	ENSMUSG00000039307	Q3U4H6
Zfp644	52397	ENSMUSG00000049606	
Lrrc58	320184	ENSMUSG00000034158	Q3UGP9
Aldh3a2	11671	ENSMUSG00000010025	P47740
Olfr473	258771	ENSMUSG00000095212	Q8VG44
Csnk1a1	93687	ENSMUSG00000024576	
Rgl2	19732	ENSMUSG00000041354	Q61193
Olfr474	258488	ENSMUSG00000094197	Q8VFC9
Olfr476	258926	ENSMUSG00000095301	Q8VGI4
Qdpr	110391	ENSMUSG00000015806	
Olfr477	258928	ENSMUSG00000096151	Q8VGI6
Hexdc	238023	ENSMUSG00000039307	
Vip	22353	ENSMUSG00000019772	
Rgl2	19732	ENSMUSG00000041354	
Cxxc4	319478	ENSMUSG00000044365	
Sstr5	20609	ENSMUSG00000050824	O08858
Gpr156	239845	ENSMUSG00000046961	
Gm20777	665687	ENSMUSG00000094813	
Gm20777	100039014	ENSMUSG00000094813	
Cxxc4	319478	ENSMUSG00000044365	Q6NXI8
Gm5168	382275	ENSMUSG00000079655	
Ccdc58	381045	ENSMUSG00000075229	Q8R3Q6
Mrps21	66292	ENSMUSG00000054312	P58059
Mrps21	66292	ENSMUSG00000054312	
Ccdc58	381045	ENSMUSG00000075229	
Zfp703	353310	ENSMUSG00000085795	
Gm20828	100040187	ENSMUSG00000094838	
Krt33b	16671	ENSMUSG00000057723	Q61897
Kansl3	226976	ENSMUSG00000010453	A2RSY1
Clec9a	232414	ENSMUSG00000046080	Q8BRU4
Cd300c	387565	ENSMUSG00000058728	
Nol8	70930	ENSMUSG00000021392	
Zfp703	353310	ENSMUSG00000085795	P0CL69
Nol8	70930	ENSMUSG00000021392	Q3UHX0
Ttll13	269954	ENSMUSG00000045467	A4Q9F6
Capn15	50817	ENSMUSG00000037326	Q9JLG8
Acap2	78618	ENSMUSG00000049076	
Arhgef2	16800	ENSMUSG00000028059	Q60875
Capn15	50817	ENSMUSG00000037326	
Ogfod3	66179	ENSMUSG00000025169	Q9D136
4930503L19Rik	269033	ENSMUSG00000044906	Q8CB14
Lclat1	225010	ENSMUSG00000054469	
Ttll13	269954	ENSMUSG00000045467	
Serpina3k	20714	ENSMUSG00000058207	
Myo15b		ENSMUSG00000034427	
A930017K11Rik	100034748	ENSMUSG00000025727	
Kansl3	226976	ENSMUSG00000010453	
Mup21	381531	ENSMUSG00000066153	
Ttn	22138	ENSMUSG00000051747	A2ASS6
Zfp600	667666	ENSMUSG00000066007	
Psme4	103554	ENSMUSG00000040850	Q5SSW2
Psme4	103554	ENSMUSG00000040850	
Serpina3m	20717	ENSMUSG00000079012	Q03734
Cog7	233824	ENSMUSG00000034951	
Vmn1r233	171236	ENSMUSG00000045575	
Piezo1	234839	ENSMUSG00000014444	
Qdpr	110391	ENSMUSG00000015806	Q8BVI4
Clec1b	56760	ENSMUSG00000030159	Q9JL99
Fam207a	108707	ENSMUSG00000032977	P58468
Fam207a	108707	ENSMUSG00000032977	
Clec1b	56760	ENSMUSG00000030159	
Lrtm2	211187	ENSMUSG00000055003	Q8BGX3
Cd79a	12518	ENSMUSG00000003379	P11911
Cip2a	224171	ENSMUSG00000033031	
Lrtm2	211187	ENSMUSG00000055003	
Acy3	71670	ENSMUSG00000024866	
Lclat1	225010	ENSMUSG00000054469	Q3UN02
Tmed1	17083	ENSMUSG00000032180	Q3V009
Tbxa2r	21390	ENSMUSG00000034881	P30987
Tmed1	17083	ENSMUSG00000032180	
Cip2a	224171	ENSMUSG00000033031	Q8BWY9
Acy3	71670	ENSMUSG00000024866	Q91XE4
Fra10ac1	70567	ENSMUSG00000054237	Q8BP78
Trpm1	17364	ENSMUSG00000030523	Q2TV84
Oasl2	23962	ENSMUSG00000029561	Q9Z2F2
Wac	225131	ENSMUSG00000024283	
Impdh1	23917	ENSMUSG00000003500	
Scnn1b	20277	ENSMUSG00000030873	Q9WU38
Oasl2	23962	ENSMUSG00000029561	
Krt34	16672	ENSMUSG00000043485	Q9D646
Trpm1	17364	ENSMUSG00000030523	
Scnn1b	20277	ENSMUSG00000030873	
Cnot7	18983	ENSMUSG00000031601	Q60809
Igf2bp1	140486	ENSMUSG00000013415	O88477
Impdh1	23917	ENSMUSG00000003500	P50096
Slc39a11	69806	ENSMUSG00000041654	Q8BWY7
Cnot7	18983	ENSMUSG00000031601	
Olfr821	258772	ENSMUSG00000044897	
H2bl1	69382	ENSMUSG00000045022	Q9D9Z7
Slc39a11	69806	ENSMUSG00000041654	
Olfr822	258666	ENSMUSG00000058251	
Cep41	83922	ENSMUSG00000029790	Q99NF3
Nod1	107607	ENSMUSG00000038058	Q8BHB0
Il18r1	16182	ENSMUSG00000026070	
Nod1	107607	ENSMUSG00000038058	
Cep41	83922	ENSMUSG00000029790	
Socs6	54607	ENSMUSG00000056153	Q9JLY0
Atad5	237877	ENSMUSG00000017550	
Recql5	170472	ENSMUSG00000020752	Q8VID5
Melk	17279	ENSMUSG00000035683	Q61846
Sstr2	20606	ENSMUSG00000047904	P30875
Melk	17279	ENSMUSG00000035683	
Map3k8	26410	ENSMUSG00000024235	Q07174
Wac	225131	ENSMUSG00000024283	Q924H7
Socs6	54607	ENSMUSG00000056153	
Il18r1	16182	ENSMUSG00000026070	Q61098
Map3k8	26410	ENSMUSG00000024235	
Vsnl1	26950	ENSMUSG00000054459	P62761
Nsd2	107823	ENSMUSG00000057406	Q8BVE8
Atad5	237877	ENSMUSG00000017550	Q4QY64
Scgb1a1	22287	ENSMUSG00000024653	Q06318
Recql5	170472	ENSMUSG00000020752	
Arl8a	68724	ENSMUSG00000026426	Q8VEH3
Kcnt2	240776	ENSMUSG00000052726	
Arl8a	68724	ENSMUSG00000026426	
Vmn2r80	624765	ENSMUSG00000091888	
Prokr1	58182	ENSMUSG00000049409	Q9JKL1
Zfp37	22696	ENSMUSG00000028389	P17141
Olfr823	258668	ENSMUSG00000096747	
Crispld2	78892	ENSMUSG00000031825	Q8BZQ2
Prokr1	58182	ENSMUSG00000049409	
Zfp37	22696	ENSMUSG00000028389	
Gucy2d	14918	ENSMUSG00000074003	A0A0U1RPR8
Nsd2	107823	ENSMUSG00000057406	
Gucy2d	14918	ENSMUSG00000074003	
Cacna2d4	319734	ENSMUSG00000041460	Q5RJF7
Olfr824	258669	ENSMUSG00000095804	
Cybc1	217370	ENSMUSG00000039294	Q3TYS2
Prss16	54373	ENSMUSG00000006179	Q9QXE5
Prss16	54373	ENSMUSG00000006179	
Rasl11b	68939	ENSMUSG00000049907	Q922H7
Naa15	74838	ENSMUSG00000063273	
Bmp8b	12164	ENSMUSG00000002384	P55105
Gpr37l1	171469	ENSMUSG00000026424	Q99JG2
C2cd6	73463	ENSMUSG00000072295	
Accsl	381411	ENSMUSG00000075023	Q3UX83
Oxct2b	353371	ENSMUSG00000076438	
Olfr857	257963	ENSMUSG00000094678	
Cybc1	217370	ENSMUSG00000039294	
Accsl	381411	ENSMUSG00000075023	
4930503L19Rik	269033	ENSMUSG00000044906	
Psmc2	19181	ENSMUSG00000028932	P46471
Sap30bp	57230	ENSMUSG00000020755	Q02614
Psmc2	19181	ENSMUSG00000028932	
Atxn7l1	380753	ENSMUSG00000020564	Q9CZ05
Optn	71648	ENSMUSG00000026672	Q8K3K8
Trav6d-3		ENSMUSG00000096600	
Krt31	16660	ENSMUSG00000048981	Q61765
Snapc2	102209	ENSMUSG00000011837	Q91XA5
Acap2	78618	ENSMUSG00000049076	Q6ZQK5
Snapc2	102209	ENSMUSG00000011837	
Smim6	68528	ENSMUSG00000075420	
Fshb	14308	ENSMUSG00000027120	Q60687
Gm43517		ENSMUSG00000089922	
Cdt1	67177	ENSMUSG00000006585	Q8R4E9
Cacna2d4	319734	ENSMUSG00000041460	
Foxg1	15228	ENSMUSG00000020950	Q60987
Ppie	56031	ENSMUSG00000028651	Q9QZH3
Rgs5	19737	ENSMUSG00000026678	O08850
Smim5	66528	ENSMUSG00000048442	Q8BT42
Mill1	266815	ENSMUSG00000054005	
Rgs5	19737	ENSMUSG00000026678	
Olfr478	258729	ENSMUSG00000094426	Q8VG04
Smim5	66528	ENSMUSG00000048442	
Krt32	16670	ENSMUSG00000046095	
Zfp160	224585	ENSMUSG00000067942	
Trav7d-3		ENSMUSG00000096746	
Tbr1	21375	ENSMUSG00000035033	Q64336
Mtmr7	54384	ENSMUSG00000039431	
Trav6d-4		ENSMUSG00000095387	
Ush2a	22283	ENSMUSG00000026609	Q2QI47
Fbxo5	67141	ENSMUSG00000019773	Q7TSG3
Mknk2	17347	ENSMUSG00000020190	Q8CDB0
Tbr1	21375	ENSMUSG00000035033	
Mknk2	17347	ENSMUSG00000020190	
Ncapg2	76044	ENSMUSG00000042029	Q6DFV1
Ncapg2	76044	ENSMUSG00000042029	
Ush2a	22283	ENSMUSG00000026609	
Sox12	20667	ENSMUSG00000051817	Q04890
Mtmr7	54384	ENSMUSG00000039431	Q9Z2C9
Malrd1	102635496	ENSMUSG00000075520	A2AJX4
Cfd	11537	ENSMUSG00000061780	P03953
Lrrc32	434215	ENSMUSG00000090958	
Vmn2r81	216144	ENSMUSG00000055515	
Ctxn1	330695	ENSMUSG00000048644	Q8K129
Lrrc32	434215	ENSMUSG00000090958	G3XA59
Trav7d-4		ENSMUSG00000094023	
Hilpda	69573	ENSMUSG00000043421	Q9JLS0
Clip2	269713	ENSMUSG00000063146	Q9Z0H8
Sox8	20681	ENSMUSG00000024176	Q04886
Slc7a5	20539	ENSMUSG00000040010	Q9Z127
Sem1	20422	ENSMUSG00000042541	P60897
Sox8	20681	ENSMUSG00000024176	
Psg18	26438	ENSMUSG00000003505	
Atxn7l1	380753	ENSMUSG00000020564	
Rad51ap2	209550	ENSMUSG00000086022	
Kcna4	16492	ENSMUSG00000042604	Q61423
Syna	214292	ENSMUSG00000085957	Q5G5D5
Tacr3	21338	ENSMUSG00000028172	P47937
Slc2a8	56017	ENSMUSG00000026791	Q9JIF3
Zfp771	244216	ENSMUSG00000054716	Q8BJ90
Slc2a8	56017	ENSMUSG00000026791	
Zfpm1	22761	ENSMUSG00000049577	O35615
Zfp771	244216	ENSMUSG00000054716	
Themis2	230787	ENSMUSG00000037731	Q91YX0
Csta1	209294	ENSMUSG00000034362	P56567
Csta1	209294	ENSMUSG00000034362	
Nfya	18044	ENSMUSG00000023994	P23708
Zfp469	195209	ENSMUSG00000043903	
H2ac12	319168	ENSMUSG00000069302	Q8CGP6
Fam71f2	245884	ENSMUSG00000079652	
Aspg	104816	ENSMUSG00000037686	A0JNU3
Rab33b	19338	ENSMUSG00000027739	
H2bc12	319184	ENSMUSG00000062727	Q8CGP1
Aspg	104816	ENSMUSG00000037686	
Gipc3	209047	ENSMUSG00000034872	Q8R5M0
Trhr2	170732	ENSMUSG00000039079	
Ankrd17	81702	ENSMUSG00000055204	Q99NH0
Rab33b	19338	ENSMUSG00000027739	O35963
Cux1	13047	ENSMUSG00000029705	
Fbxo2	230904	ENSMUSG00000041556	Q80UW2
Mtpap	67440	ENSMUSG00000024234	
Ankrd17	81702	ENSMUSG00000055204	
Nfya	18044	ENSMUSG00000023994	
Septin9	53860	ENSMUSG00000059248	Q80UG5
Chil3	12655	ENSMUSG00000040809	O35744
Septin9	53860	ENSMUSG00000059248	
Med23	70208	ENSMUSG00000019984	
Phlda1	21664	ENSMUSG00000020205	Q62392
Chil3	12655	ENSMUSG00000040809	
Fam222b	216971	ENSMUSG00000037750	Q6P539
Mtpap	67440	ENSMUSG00000024234	Q9D0D3
Fam222b	216971	ENSMUSG00000037750	
Asrgl1	66514	ENSMUSG00000024654	Q8C0M9
Sesn1	140742	ENSMUSG00000038332	
Srp19	66384	ENSMUSG00000014504	
Sesn1	140742	ENSMUSG00000038332	P58006
Capn13	381122	ENSMUSG00000043705	Q3UW68
Dhx9	13211	ENSMUSG00000042699	
Kcnj10	16513	ENSMUSG00000044708	Q9JM63
Stard6	170461	ENSMUSG00000079608	P59096
Mrpl37	56280	ENSMUSG00000028622	Q921S7
Runx1t1	12395	ENSMUSG00000006586	
H4c9	319158	ENSMUSG00000060639	P62806
Pigm	67556	ENSMUSG00000050229	Q8C2R7
Stard6	170461	ENSMUSG00000079608	
Gm29554		ENSMUSG00000100231	
H2ac11	319167	ENSMUSG00000069301	C0HKE1
H2ac11	319167	ENSMUSG00000069301	C0HKE2
H2ac11	319167	ENSMUSG00000069301	C0HKE3
H2ac11	319167	ENSMUSG00000069301	C0HKE4
H2ac11	319167	ENSMUSG00000069301	C0HKE5
H2ac11	319167	ENSMUSG00000069301	C0HKE6
H2ac11	319167	ENSMUSG00000069301	C0HKE7
H2ac11	319167	ENSMUSG00000069301	C0HKE8
H2ac11	319167	ENSMUSG00000069301	C0HKE9
Runx1t1	12395	ENSMUSG00000006586	Q61909
Gm20812	108168614	ENSMUSG00000095508	
H2bc11	319183	ENSMUSG00000069300	P10853
Chil4	104183	ENSMUSG00000063779	Q91Z98
Snx29	74478	ENSMUSG00000071669	Q9D3S3
Vps37a	52348	ENSMUSG00000031600	Q8CHS8
Pts	19286	ENSMUSG00000032067	Q9R1Z7
Zfp647	239546	ENSMUSG00000054967	Q7TNU6
Snx29	74478	ENSMUSG00000071669	
Zfp647	239546	ENSMUSG00000054967	
Ccdc3	74186	ENSMUSG00000026676	Q9D6Y1
Pts	19286	ENSMUSG00000032067	
Wnt8b	22423	ENSMUSG00000036961	
Uqcr10	66152	ENSMUSG00000059534	Q8R1I1
Oasl1	231655	ENSMUSG00000041827	Q8VI94
Psg28	114871	ENSMUSG00000030373	
Gm2012	100039030	ENSMUSG00000082639	
Mtrf1l	108853	ENSMUSG00000019774	Q8BJU9
Mccc1	72039	ENSMUSG00000027709	
Rab20	19332	ENSMUSG00000031504	P35295
Slamf9	98365	ENSMUSG00000026548	
Rfpl4	192658	ENSMUSG00000035191	Q8VH31
Myo1f	17916	ENSMUSG00000024300	
Psd4	215632	ENSMUSG00000026979	
Zfp366	238803	ENSMUSG00000050919	Q6NS86
Slc25a48	328258	ENSMUSG00000021509	Q8BW66
Them5	66198	ENSMUSG00000028148	Q9CQJ0
Rpl32	19951	ENSMUSG00000057841	P62911
Them5	66198	ENSMUSG00000028148	
Ccdc6	76551	ENSMUSG00000048701	D3YZP9
Alkbh3	69113	ENSMUSG00000040174	
Gak	231580	ENSMUSG00000062234	
Ccdc6	76551	ENSMUSG00000048701	
Rfpl4	192658	ENSMUSG00000035191	
Btnl4	632126	ENSMUSG00000058435	
Sgo2b	244495	ENSMUSG00000094443	
Rnaseh1	19819	ENSMUSG00000020630	
Dapk1	69635	ENSMUSG00000021559	Q80YE7
Nmrk1	225994	ENSMUSG00000037847	Q91W63
Map4k1	26411	ENSMUSG00000037337	
Nmrk1	225994	ENSMUSG00000037847	
Map4k1	26411	ENSMUSG00000037337	P70218
Tbx10	109575	ENSMUSG00000037477	Q810F8
Alkbh3	69113	ENSMUSG00000040174	Q8K1E6
Best2	212989	ENSMUSG00000052819	
Cand2	67088	ENSMUSG00000030319	Q6ZQ73
Usp10	22224	ENSMUSG00000031826	P52479
Slc9a6	236794	ENSMUSG00000060681	
Mccc1	72039	ENSMUSG00000027709	Q99MR8
Gm13889	620695	ENSMUSG00000087006	
Bco2	170752	ENSMUSG00000032066	Q99NF1
Gm27027		ENSMUSG00000098004	
Acsl3	74205	ENSMUSG00000032883	Q9CZW4
Stfa2l1	268885	ENSMUSG00000059657	
Zdhhc2	70546	ENSMUSG00000039470	P59267
Tmbim6	110213	ENSMUSG00000023010	Q9D2C7
Tex12	66654	ENSMUSG00000032065	Q9CR81
Cstdc4	433016	ENSMUSG00000079597	
Acsl3	74205	ENSMUSG00000032883	
Ciart	229599	ENSMUSG00000038550	Q3TQ03
Gstt2	14872	ENSMUSG00000033318	Q61133
Pbxip1	229534	ENSMUSG00000042613	Q3TVI8
Usp10	22224	ENSMUSG00000031826	
Ccdc144b	241943	ENSMUSG00000047696	
Dlx6	13396	ENSMUSG00000029754	P70397
Gstt2	14872	ENSMUSG00000033318	
Dapk1	69635	ENSMUSG00000021559	
Igkv4-91		ENSMUSG00000076532	
Dlx6	13396	ENSMUSG00000029754	
Akt1s1	67605	ENSMUSG00000011096	
Csta3	408196	ENSMUSG00000094733	
Il18	16173	ENSMUSG00000039217	
Pbxip1	229534	ENSMUSG00000042613	
Ciart	229599	ENSMUSG00000038550	
Gm16223		ENSMUSG00000067285	
Tmbim6	110213	ENSMUSG00000023010	
Igkv4-90		ENSMUSG00000076533	
Pds5a	71521	ENSMUSG00000029202	
Il18	16173	ENSMUSG00000039217	P70380
Utp14b	195434	ENSMUSG00000079470	
Slc25a22	68267	ENSMUSG00000019082	Q9D6M3
Gramd3	107022	ENSMUSG00000001700	
Mrgpra6	381886	ENSMUSG00000052303	
Gramd3	107022	ENSMUSG00000001700	Q6PEM6
Mrgpra6	381886	ENSMUSG00000052303	Q91ZC6
Akt1s1	67605	ENSMUSG00000011096	Q9D1F4
Igkv12-89		ENSMUSG00000076534	
Mrgpra9	668725	ENSMUSG00000074111	
Olfr479	257891	ENSMUSG00000043855	
Psd4	215632	ENSMUSG00000026979	Q8BLR5
Csta2	76770	ENSMUSG00000095620	
Gm597	210962	ENSMUSG00000048411	
Arf6	11845	ENSMUSG00000044147	P62331
Pcmtd1	319263	ENSMUSG00000051285	P59913
BC028528	229600	ENSMUSG00000038543	Q8R2K8
Pcmtd1	319263	ENSMUSG00000051285	
Igkv1-88		ENSMUSG00000076535	
Taf5l	102162	ENSMUSG00000038697	Q91WQ5
Slc25a22	68267	ENSMUSG00000019082	
Trim42	78911	ENSMUSG00000032451	Q9D2H5
Taf5l	102162	ENSMUSG00000038697	
Zcchc3	67917	ENSMUSG00000074682	Q8BPK2
Klf6	23849	ENSMUSG00000000078	
Prkcq	18761	ENSMUSG00000026778	Q02111
Trav8d-1		ENSMUSG00000076770	
Asna1	56495	ENSMUSG00000052456	O54984
Med13l	76199	ENSMUSG00000018076	
Asna1	56495	ENSMUSG00000052456	
Mif	17319	ENSMUSG00000033307	P34884
Lin7a	108030	ENSMUSG00000019906	Q8JZS0
Il9	16198	ENSMUSG00000021538	P15247
Chmp1a	234852	ENSMUSG00000000743	Q921W0
Rgs4	19736	ENSMUSG00000038530	
Timd4	276891	ENSMUSG00000055546	Q6U7R4
Zfp414	328801	ENSMUSG00000073423	Q9DCK4
Prkcq	18761	ENSMUSG00000026778	
Trav9d-1		ENSMUSG00000096478	
Ighv6-5		ENSMUSG00000096407	
Shld3	113002583	ENSMUSG00000118537	Q9CZV2
Lin7a	108030	ENSMUSG00000019906	
Rasl2-9	19428	ENSMUSG00000083649	Q61820
Smim22	432995	ENSMUSG00000096215	
Ddr1	12305	ENSMUSG00000003534	Q03146
Vmn1r55	384522	ENSMUSG00000118215	
Zfp414	328801	ENSMUSG00000073423	
Magoh	17149	ENSMUSG00000028609	P61327
Plch2	269615	ENSMUSG00000029055	A2AP18
Zfp992	433791	ENSMUSG00000070605	
Tbc1d17	233204	ENSMUSG00000038520	Q8BYH7
Trpm2	28240	ENSMUSG00000009292	Q91YD4
Cabcoco1	73287	ENSMUSG00000019945	
Cabcoco1	73287	ENSMUSG00000019945	Q8CDT7
Pigt	78928	ENSMUSG00000017721	Q8BXQ2
Pigt	78928	ENSMUSG00000017721	
Dcun1d1	114893	ENSMUSG00000027708	Q9QZ73
Stfa1	20861	ENSMUSG00000071562	P35175
Vmn1r56	81015	ENSMUSG00000091874	
Stfa1	20861	ENSMUSG00000071562	
Clstn2	64085	ENSMUSG00000032452	Q9ER65
Trir	68544	ENSMUSG00000041203	Q9D735
Vmn1r57	665150	ENSMUSG00000091652	
Glg1	20340	ENSMUSG00000003316	Q61543
Arap3	106952	ENSMUSG00000024451	Q8R5G7
Plch2	269615	ENSMUSG00000029055	
Glg1	20340	ENSMUSG00000003316	
Pram1	378460	ENSMUSG00000032739	Q6BCL1
Mrgpra1	233221	ENSMUSG00000050650	
Tbc1d17	233204	ENSMUSG00000038520	
Vmn1r234	171232	ENSMUSG00000057203	
Slc47a2	380701	ENSMUSG00000069855	
Ddr1	12305	ENSMUSG00000003534	
Nmnat3	74080	ENSMUSG00000032456	
Pram1	378460	ENSMUSG00000032739	
Slc47a2	380701	ENSMUSG00000069855	Q3V050
Ankrd6	140577	ENSMUSG00000040183	Q69ZU8
Dcun1d1	114893	ENSMUSG00000027708	
Grm3	108069	ENSMUSG00000003974	Q9QYS2
Leng8	232798	ENSMUSG00000035545	
Ankrd6	140577	ENSMUSG00000040183	
Nup62	18226	ENSMUSG00000109511	Q63850
Mob3a	208228	ENSMUSG00000003348	Q8BSU7
Mob3a	208228	ENSMUSG00000003348	
Clns1a	12729	ENSMUSG00000025439	
Rap2b	74012	ENSMUSG00000036894	P61226
Fgd4	224014	ENSMUSG00000022788	Q91ZT5
Nmnat3	74080	ENSMUSG00000032456	Q99JR6
Phactr1	218194	ENSMUSG00000054728	Q2M3X8
Aasdh	231326	ENSMUSG00000055923	
Fgd4	224014	ENSMUSG00000022788	
Pld3	18807	ENSMUSG00000003363	O35405
Cabp7	192650	ENSMUSG00000009075	Q91ZM8
Nup62	18226	ENSMUSG00000109511	
Acrv1	11451	ENSMUSG00000032110	P50289
Slc18b1	76306	ENSMUSG00000037455	
Pld3	18807	ENSMUSG00000003363	
Gsdmc2	331063	ENSMUSG00000056293	Q2KHK6
Arap3	106952	ENSMUSG00000024451	
Tll1	21892	ENSMUSG00000053626	
Phactr1	218194	ENSMUSG00000054728	
Slc18b1	76306	ENSMUSG00000037455	D3Z5L6
Rbp1	19659	ENSMUSG00000046402	Q00915
Gip	14607	ENSMUSG00000014351	P48756
Traf4	22032	ENSMUSG00000017386	Q61382
Cstdc6	100038854	ENSMUSG00000079594	
Trpm2	28240	ENSMUSG00000009292	
Psg26	574429	ENSMUSG00000070799	
Exoc4	20336	ENSMUSG00000029763	O35382
Carnmt1	67383	ENSMUSG00000024726	Q80UY1
Vmn1r188	252912	ENSMUSG00000069299	
Zmat5	67178	ENSMUSG00000009076	Q9CQR5
Plekhh3	217198	ENSMUSG00000035172	
Myf5	17877	ENSMUSG00000000435	P24699
Carnmt1	67383	ENSMUSG00000024726	
Vmn1r235	171233	ENSMUSG00000050102	
Aasdh	231326	ENSMUSG00000055923	Q80WC9
Leng8	232798	ENSMUSG00000035545	Q8CBY3
Gsdmc3	270328	ENSMUSG00000055827	Q8CB12
Cpeb2	231207	ENSMUSG00000039782	
Exoc4	20336	ENSMUSG00000029763	
Rbp2	19660	ENSMUSG00000032454	Q08652
Rsf1	233532	ENSMUSG00000035623	
Ptcd2	68927	ENSMUSG00000021650	Q8R3K3
Cstdc5	100034684	ENSMUSG00000071561	
Gm20896	100861691	ENSMUSG00000096650	
Gm20896	108168555	ENSMUSG00000096650	
Reep5	13476	ENSMUSG00000005873	
Ly86	17084	ENSMUSG00000021423	O88188
Leng9	243813	ENSMUSG00000043432	Q8BTN6
Gm20807	100039595	ENSMUSG00000104267	
Gm20807	100040262	ENSMUSG00000104267	
Gsk3b	56637	ENSMUSG00000022812	Q9WV60
Myf6	17878	ENSMUSG00000035923	P15375
Gsk3b	56637	ENSMUSG00000022812	
Ankef1	319196	ENSMUSG00000074771	
Il4i1	14204	ENSMUSG00000074141	
Il4i1	100328588	ENSMUSG00000074141	
Ggct	110175	ENSMUSG00000002797	Q9D7X8
Vmn1r189	252906	ENSMUSG00000099611	
Gm42543		ENSMUSG00000105630	
Gm49405		ENSMUSG00000024869	Q9CR24
Ggct	110175	ENSMUSG00000002797	
Fsip2	241516	ENSMUSG00000075249	A2ARZ3
Fsip2	241516	ENSMUSG00000075249	
Fbxo48	319701	ENSMUSG00000044966	Q8CAT8
Zap70	22637	ENSMUSG00000026117	P43404
Fosb	14282	ENSMUSG00000003545	P13346
Pecam1	18613	ENSMUSG00000020717	Q08481
Zap70	22637	ENSMUSG00000026117	
Foxa1	15375	ENSMUSG00000035451	P35582
Ighv6-6		ENSMUSG00000076680	
Ighv6-7		ENSMUSG00000087582	
Cyp46a1	13116	ENSMUSG00000021259	Q9WVK8
Ighv8-2		ENSMUSG00000102301	
Cyp46a1	13116	ENSMUSG00000021259	
Zfp981	100041433	ENSMUSG00000056300	
Mdga1	74762	ENSMUSG00000043557	Q0PMG2
Sgcd	24052	ENSMUSG00000020354	P82347
Galnt14	71685	ENSMUSG00000024064	
Nckap5l	380969	ENSMUSG00000023009	Q6GQX2
N4bp2	333789	ENSMUSG00000037795	
Fosb	14282	ENSMUSG00000003545	
Sgcd	24052	ENSMUSG00000020354	
Nckap5l	380969	ENSMUSG00000023009	
Galnt14	71685	ENSMUSG00000024064	Q8BVG5
Rfwd3	234736	ENSMUSG00000033596	Q8CIK8
Itch	16396	ENSMUSG00000027598	Q8C863
Plekhh3	217198	ENSMUSG00000035172	Q8VCE9
Ubr5	70790	ENSMUSG00000037487	
Ighv10-1		ENSMUSG00000095981	
6330403K07Rik	103712	ENSMUSG00000018451	
Vmn1r236	171235	ENSMUSG00000054142	
D030056L22Rik	225995	ENSMUSG00000047044	Q8VCE4
Psg25	114868	ENSMUSG00000070798	
Slc26a7	208890	ENSMUSG00000040569	Q8R2Z3
Doc2g	60425	ENSMUSG00000024871	
Mdga1	74762	ENSMUSG00000043557	
D030056L22Rik	225995	ENSMUSG00000047044	
Atf5	107503	ENSMUSG00000038539	O70191
Prxl2a	70564	ENSMUSG00000021792	Q9CYH2
Slc26a7	208890	ENSMUSG00000040569	
Lpar5	381810	ENSMUSG00000067714	
Stfa2	20862	ENSMUSG00000022902	P35174
Prxl2a	70564	ENSMUSG00000021792	
